"Date","Payer","Payer_IBAN","Payee","Payee_IBAN","Purpose","Sales_Type","Amount"
2022-06-09,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Dining","Ingoing",186.52
2022-12-16,"Lennard Riede","DE8009646109770983424","Angela Merkel","DE6615645039593800704","Personal","Outgoing",-291.36
2021-08-01,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Banking","Ingoing",58.86
2021-12-25,"Lennard Riede","DE8009646109770983424","Hotpot Xinjiang","DE1716229070443660032","Dining","Outgoing",-57.15
2023-11-05,"Lennard Riede","DE8009646109770983424","KFC","DE8470168893923983360","Dining","Outgoing",-59.88
2021-09-04,"Lennard Riede","DE8009646109770983424","MyToys","DE1066679500276222848","Shopping","Outgoing",-89.68
2020-08-04,"Lennard Riede","DE8009646109770983424","Bob","DE6045835030963644416","Personal","Outgoing",-21.03
2020-04-11,"Lennard Riede","DE8009646109770983424","Trump Tower","DE3342545148218050560","Travel","Outgoing",-566.35
2023-01-20,"Lennard Riede","DE8009646109770983424","DM","DE1325385051546618368","Healthcare","Outgoing",-13.92
2023-04-01,"Lennard Riede","DE8009646109770983424","Alice","DE5443426954327150592","Personal","Outgoing",-36.34
2020-01-02,"Lennard Riede","DE8009646109770983424","Angela Merkel","DE6615645039593800704","Personal","Outgoing",-121.43
2020-10-01,"Lennard Riede","DE8009646109770983424","Lufthansa","DE4.701906691771e+18","Travel","Outgoing",-380.6
2020-10-15,"Lennard Riede","DE8009646109770983424","Bar_Kaschemme","DE8504627595655620608","Entertainment","Outgoing",-57.68
2023-01-15,"Lennard Riede","DE8009646109770983424","Simon Han","DE7787938415305689088","Personal","Outgoing",-296.55
2022-06-17,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Groceries","Ingoing",71.38
2020-07-10,"Lennard Riede","DE8009646109770983424","Bahnwaehrter Thiel","DE5146211434155702272","Entertainment","Outgoing",-214.88
2021-12-28,"Lennard Riede","DE8009646109770983424","Aldi","DE7366442407248541696","Groceries","Outgoing",-195.57
2022-04-08,"Lennard Riede","DE8009646109770983424","AboutYou","DE5415543568553402368","Shopping","Outgoing",-285.22
2022-04-06,"Marta Peregrin","DE5429096016334369792","Lennard Riede","DE8009646109770983424","Banking","Ingoing",480.42
2023-09-05,"Lennard Riede","DE8009646109770983424","Angela Merkel","DE6615645039593800704","Personal","Outgoing",-450.61
2020-08-11,"Employer","DE4189877253025769984","Lennard Riede","DE8009646109770983424","Groceries","Ingoing",4994.83
2021-08-07,"Lennard Riede","DE8009646109770983424","Vinitus","DE5089839137159287808","Dining","Outgoing",-93.48
2022-02-23,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Shopping","Ingoing",392.82
2022-08-31,"Lennard Riede","DE8009646109770983424","Bob","DE6045835030963644416","Personal","Outgoing",-352.06
2021-05-11,"Employer","DE4189877253025769984","Lennard Riede","DE8009646109770983424","Dining","Ingoing",4435.95
2021-01-03,"Lennard Riede","DE8009646109770983424","Tonkatsu","DE4622006162069737472","Dining","Outgoing",-250.51
2022-05-12,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Travel","Ingoing",82.72
2023-06-30,"Marta Peregrin","DE5429096016334369792","Lennard Riede","DE8009646109770983424","Groceries","Ingoing",20.86
2022-08-06,"Marta Peregrin","DE5429096016334369792","Lennard Riede","DE8009646109770983424","Healthcare","Ingoing",76.39
2022-02-18,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Dining","Ingoing",349.12
2020-12-05,"Lennard Riede","DE8009646109770983424","Kaufland","DE1516056163702160128","Groceries","Outgoing",-68.83
2021-07-22,"Lennard Riede","DE8009646109770983424","Gorillas","DE3950063147349283328","Travel","Outgoing",-730.03
2020-06-27,"Marta Peregrin","DE5429096016334369792","Lennard Riede","DE8009646109770983424","Groceries","Ingoing",450.91
2021-11-05,"Lennard Riede","DE8009646109770983424","Vueling","DE9708145214011891712","Travel","Outgoing",-980.72
2020-05-12,"Lennard Riede","DE8009646109770983424","Simon Han","DE7787938415305689088","Personal","Outgoing",-376.25
2021-03-31,"Lennard Riede","DE8009646109770983424","Burger_King","DE1337536229519173632","Dining","Outgoing",-232.61
2020-04-17,"Lennard Riede","DE8009646109770983424","DKB","DE1327239794889464832","Banking","Outgoing",-4084.35
2022-11-26,"Lennard Riede","DE8009646109770983424","ING_DiBa","DE6768383960006758400","Banking","Outgoing",-2708.94
2021-10-27,"Lennard Riede","DE8009646109770983424","DM","DE1325385051546618368","Healthcare","Outgoing",-48.32
2022-04-07,"Lennard Riede","DE8009646109770983424","Real","DE9261144903954118656","Groceries","Outgoing",-103.72
2021-01-01,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Dining","Ingoing",39.47
2020-07-02,"Lennard Riede","DE8009646109770983424","Edeka","DE6332159590208903168","Groceries","Outgoing",-126.08
2021-04-14,"Lennard Riede","DE8009646109770983424","Burger_King","DE1337536229519173632","Dining","Outgoing",-229.78
2021-06-26,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Groceries","Ingoing",86.62
2023-10-29,"Employer","DE4189877253025769984","Lennard Riede","DE8009646109770983424","Dining","Ingoing",4415.03
2022-03-30,"Lennard Riede","DE8009646109770983424","Charlie","DE7186295409454032896","Personal","Outgoing",-148.43
2022-02-15,"Lennard Riede","DE8009646109770983424","Zalando","DE2255232225870713600","Shopping","Outgoing",-164.62
2022-02-23,"Lennard Riede","DE8009646109770983424","Bar_Kaschemme","DE8504627595655620608","Entertainment","Outgoing",-238.16
2020-12-26,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Personal","Ingoing",492.91
2023-10-17,"Employer","DE4189877253025769984","Lennard Riede","DE8009646109770983424","Groceries","Ingoing",4508.37
2020-12-22,"Lennard Riede","DE8009646109770983424","DM","DE1325385051546618368","Healthcare","Outgoing",-82.7
2023-09-04,"Lennard Riede","DE8009646109770983424","Kaufland","DE1516056163702160128","Groceries","Outgoing",-192.99
2022-09-02,"Employer","DE4189877253025769984","Lennard Riede","DE8009646109770983424","Healthcare","Ingoing",4409.67
2020-06-03,"Lennard Riede","DE8009646109770983424","Bar_Altes_Fahnenlager","DE4144550808239728128","Entertainment","Outgoing",-266.79
2023-07-31,"Lennard Riede","DE8009646109770983424","Gorillas","DE3950063147349283328","Travel","Outgoing",-105.56
2023-05-31,"Lennard Riede","DE8009646109770983424","Hotel Mama","DE7296868954319506432","Travel","Outgoing",-1388.27
2023-03-10,"Lennard Riede","DE8009646109770983424","Deutsche_Bahn","DE6823948876466601984","Travel","Outgoing",-805.03
2020-08-18,"Lennard Riede","DE8009646109770983424","Uber","DE5480146286776289280","Travel","Outgoing",-601.44
2020-08-10,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Dining","Ingoing",421.11
2023-05-10,"Lennard Riede","DE8009646109770983424","Xi Jingping","DE6817924316506832896","Personal","Outgoing",-292.15
2020-12-14,"Lennard Riede","DE8009646109770983424","Uber","DE5480146286776289280","Travel","Outgoing",-1308.45
2022-09-14,"Lennard Riede","DE8009646109770983424","Hotel Mama","DE7296868954319506432","Travel","Outgoing",-756.75
2021-08-12,"Lennard Riede","DE8009646109770983424","McDonalds","DE5577110294718296064","Dining","Outgoing",-222.53
2022-03-26,"Lennard Riede","DE8009646109770983424","Deutsche_Bank","DE9349279863527045120","Banking","Outgoing",-4601.26
2022-12-28,"Lennard Riede","DE8009646109770983424","Jose","DE4304361779242754048","Personal","Outgoing",-427.48
2023-05-13,"Lennard Riede","DE8009646109770983424","Rossmann","DE7670982480747625472","Healthcare","Outgoing",-99.36
2021-03-31,"Lennard Riede","DE8009646109770983424","Commerzbank","DE8391355767380446208","Banking","Outgoing",-2221.18
2021-08-05,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Travel","Ingoing",439.01
2022-09-21,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Travel","Ingoing",188.73
2022-04-06,"Lennard Riede","DE8009646109770983424","AboutYou","DE5415543568553402368","Shopping","Outgoing",-45.52
2022-04-11,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Groceries","Ingoing",205.88
2022-04-04,"Lennard Riede","DE8009646109770983424","Restaurant_Peking","DE1168384937103837696","Dining","Outgoing",-184.7
2021-07-11,"Lennard Riede","DE8009646109770983424","Gorillas","DE3950063147349283328","Travel","Outgoing",-1548.93
2021-08-11,"Lennard Riede","DE8009646109770983424","Charlie","DE7186295409454032896","Personal","Outgoing",-123.33
2022-08-10,"Lennard Riede","DE8009646109770983424","Burger_King","DE1337536229519173632","Dining","Outgoing",-147.84
2021-09-20,"Lennard Riede","DE8009646109770983424","Hotpot Xinjiang","DE1716229070443660032","Dining","Outgoing",-155.92
2022-07-29,"Lennard Riede","DE8009646109770983424","Vueling","DE9708145214011891712","Travel","Outgoing",-1564.1
2022-09-04,"Lennard Riede","DE8009646109770983424","Netto","DE7216051452793181184","Groceries","Outgoing",-110.35
2023-11-28,"Lennard Riede","DE8009646109770983424","Real","DE9261144903954118656","Groceries","Outgoing",-30.84
2023-02-13,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Healthcare","Ingoing",246.54
2023-04-09,"Lennard Riede","DE8009646109770983424","MyToys","DE1066679500276222848","Shopping","Outgoing",-58.7
2020-05-22,"Lennard Riede","DE8009646109770983424","Flink","DE4144833194557577216","Travel","Outgoing",-1795.46
2023-10-08,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Shopping","Ingoing",279.83
2020-10-03,"Lennard Riede","DE8009646109770983424","Bar_Kaschemme","DE8504627595655620608","Entertainment","Outgoing",-278.7
2020-06-26,"Lennard Riede","DE8009646109770983424","DM","DE1325385051546618368","Healthcare","Outgoing",-79.88
2023-10-16,"Lennard Riede","DE8009646109770983424","Amazon","DE2475814463337883648","Shopping","Outgoing",-264.06
2022-04-28,"Lennard Riede","DE8009646109770983424","Vinitus","DE5089839137159287808","Dining","Outgoing",-129.62
2021-05-07,"Lennard Riede","DE8009646109770983424","DM","DE1325385051546618368","Healthcare","Outgoing",-79.8
2021-06-28,"Lennard Riede","DE8009646109770983424","Dave","DE3962830181466415616","Personal","Outgoing",-148.1
2020-11-12,"Lennard Riede","DE8009646109770983424","Trump Tower","DE3342545148218050560","Travel","Outgoing",-517.42
2021-03-29,"Lennard Riede","DE8009646109770983424","Ebay","DE4317281123017892352","Shopping","Outgoing",-20.86
2022-10-18,"Lennard Riede","DE8009646109770983424","Rossmann","DE7670982480747625472","Healthcare","Outgoing",-44.67
2020-12-02,"Lennard Riede","DE8009646109770983424","Real","DE9261144903954118656","Groceries","Outgoing",-132.72
2020-10-10,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Shopping","Ingoing",407.93
2023-01-30,"Lennard Riede","DE8009646109770983424","Amazon","DE2475814463337883648","Shopping","Outgoing",-89.65
2023-03-01,"Lennard Riede","DE8009646109770983424","Jose","DE4304361779242754048","Personal","Outgoing",-491.07
2020-09-22,"Employer","DE4189877253025769984","Lennard Riede","DE8009646109770983424","Entertainment","Ingoing",4656.37
2023-04-13,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Dining","Ingoing",413.99
2021-04-15,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Travel","Ingoing",462.39
2021-05-28,"Lennard Riede","DE8009646109770983424","Ebay","DE4317281123017892352","Shopping","Outgoing",-247.34
2022-01-01,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Travel","Ingoing",161.89
2022-06-21,"Lennard Riede","DE8009646109770983424","Mario Bello","DE9277660989435389952","Dining","Outgoing",-282.65
2022-04-29,"Lennard Riede","DE8009646109770983424","Lufthansa","DE4.701906691771e+18","Travel","Outgoing",-1526.17
2020-02-10,"Employer","DE4189877253025769984","Lennard Riede","DE8009646109770983424","Healthcare","Ingoing",4869.99
2020-01-01,"Lennard Riede","DE8009646109770983424","ING_DiBa","DE6768383960006758400","Banking","Outgoing",-2252.95
2020-09-23,"Lennard Riede","DE8009646109770983424","Netto","DE7216051452793181184","Groceries","Outgoing",-169.99
2021-01-04,"Lennard Riede","DE8009646109770983424","Ritz-Carlton","DE6079212687211111424","Travel","Outgoing",-1305.39
2021-06-09,"Lennard Riede","DE8009646109770983424","Bob","DE6045835030963644416","Personal","Outgoing",-196.85
2022-10-28,"Lennard Riede","DE8009646109770983424","Tonkatsu","DE4622006162069737472","Dining","Outgoing",-53.36
2020-09-20,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Healthcare","Ingoing",274.86
2021-12-11,"Lennard Riede","DE8009646109770983424","Burger_King","DE1337536229519173632","Dining","Outgoing",-241.69
2023-04-29,"Lennard Riede","DE8009646109770983424","Shop_Bonprix","DE7838605115190148096","Shopping","Outgoing",-42.53
2020-03-03,"Lennard Riede","DE8009646109770983424","ING_DiBa","DE6768383960006758400","Banking","Outgoing",-4529.83
2021-11-20,"Lennard Riede","DE8009646109770983424","Deutsche_Bahn","DE6823948876466601984","Travel","Outgoing",-420.66
2020-11-24,"Lennard Riede","DE8009646109770983424","Alte Utting","DE1587869273731485184","Entertainment","Outgoing",-289.5
2023-04-04,"Lennard Riede","DE8009646109770983424","DM","DE1325385051546618368","Healthcare","Outgoing",-18.33
2020-11-12,"Marta Peregrin","DE5429096016334369792","Lennard Riede","DE8009646109770983424","Healthcare","Ingoing",67.59
2022-08-01,"Lennard Riede","DE8009646109770983424","McDonalds","DE5577110294718296064","Dining","Outgoing",-167.88
2023-10-17,"Lennard Riede","DE8009646109770983424","Hotpot Xinjiang","DE1716229070443660032","Dining","Outgoing",-256.13
2021-07-02,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Healthcare","Ingoing",195.44
2020-02-25,"Lennard Riede","DE8009646109770983424","Netto","DE7216051452793181184","Groceries","Outgoing",-68.09
2023-11-05,"Lennard Riede","DE8009646109770983424","Sparkasse","DE7709803772391751680","Banking","Outgoing",-3548.78
2020-02-21,"Marta Peregrin","DE5429096016334369792","Lennard Riede","DE8009646109770983424","Dining","Ingoing",352.71
2020-03-13,"Employer","DE4189877253025769984","Lennard Riede","DE8009646109770983424","Travel","Ingoing",4740.44
2023-02-25,"Lennard Riede","DE8009646109770983424","Lufthansa","DE4.701906691771e+18","Travel","Outgoing",-886.9
2023-02-28,"Lennard Riede","DE8009646109770983424","Subway","DE1801594024756923392","Dining","Outgoing",-81.88
2020-02-03,"Lennard Riede","DE8009646109770983424","KFC","DE8470168893923983360","Dining","Outgoing",-150.72
2020-04-08,"Lennard Riede","DE8009646109770983424","Rossmann","DE7670982480747625472","Healthcare","Outgoing",-35.4
2022-07-24,"Lennard Riede","DE8009646109770983424","Alice","DE5443426954327150592","Personal","Outgoing",-378.68
2021-03-17,"Lennard Riede","DE8009646109770983424","Gorillas","DE3950063147349283328","Travel","Outgoing",-1131.8
2023-02-28,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Dining","Ingoing",388.39
2020-04-05,"Lennard Riede","DE8009646109770983424","Trump Tower","DE3342545148218050560","Travel","Outgoing",-1048.55
2022-02-12,"Employer","DE4189877253025769984","Lennard Riede","DE8009646109770983424","Entertainment","Ingoing",4609.91
2023-02-01,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Dining","Ingoing",333.73
2021-12-19,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Groceries","Ingoing",342.56
2022-09-17,"Employer","DE4189877253025769984","Lennard Riede","DE8009646109770983424","Dining","Ingoing",4125.01
2020-01-20,"Marta Peregrin","DE5429096016334369792","Lennard Riede","DE8009646109770983424","Banking","Ingoing",327.25
2022-07-03,"Lennard Riede","DE8009646109770983424","Lennard Riede","DE8009646109770983424","Personal","Outgoing",-132.38
2023-03-15,"Lennard Riede","DE8009646109770983424","Hilton","DE2297942150617018368","Travel","Outgoing",-1238.79
2023-01-27,"Marta Peregrin","DE5429096016334369792","Lennard Riede","DE8009646109770983424","Travel","Ingoing",357.94
2023-10-30,"Employer","DE4189877253025769984","Lennard Riede","DE8009646109770983424","Dining","Ingoing",4536.35
2021-10-12,"Lennard Riede","DE8009646109770983424","Otto","DE4010332993697375232","Shopping","Outgoing",-303.97
2021-08-03,"Lennard Riede","DE8009646109770983424","Burger_King","DE1337536229519173632","Dining","Outgoing",-297.02
2020-07-22,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Travel","Ingoing",224.95
2023-08-08,"Lennard Riede","DE8009646109770983424","Restaurant_Mario","DE1389343446586280960","Dining","Outgoing",-276.39
2022-03-06,"Lennard Riede","DE8009646109770983424","Uber","DE5480146286776289280","Travel","Outgoing",-1865.69
2020-11-06,"Employer","DE4189877253025769984","Lennard Riede","DE8009646109770983424","Dining","Ingoing",4786.38
2020-01-21,"Lennard Riede","DE8009646109770983424","Zara","DE3199359363643452416","Shopping","Outgoing",-383.1
2020-04-05,"Lennard Riede","DE8009646109770983424","DM","DE1325385051546618368","Healthcare","Outgoing",-87.93
2020-05-06,"Lennard Riede","DE8009646109770983424","Restaurant_Peking","DE1168384937103837696","Dining","Outgoing",-90.88
2020-05-17,"Lennard Riede","DE8009646109770983424","Restaurant_Peking","DE1168384937103837696","Dining","Outgoing",-258.01
2022-02-26,"Lennard Riede","DE8009646109770983424","Vinitus","DE5089839137159287808","Dining","Outgoing",-290.82
2023-04-07,"Lennard Riede","DE8009646109770983424","Deutsche_Bank","DE9349279863527045120","Banking","Outgoing",-2252.08
2020-10-29,"Lennard Riede","DE8009646109770983424","Deutsche_Bahn","DE6823948876466601984","Travel","Outgoing",-1694.3
2023-04-16,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Personal","Ingoing",77.61
2020-11-26,"Lennard Riede","DE8009646109770983424","Four Seasons","DE9620727931847794688","Travel","Outgoing",-1064.38
2020-10-10,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Entertainment","Ingoing",163.25
2020-03-22,"Lennard Riede","DE8009646109770983424","Subway","DE1801594024756923392","Dining","Outgoing",-202.94
2020-07-12,"Lennard Riede","DE8009646109770983424","KFC","DE8470168893923983360","Dining","Outgoing",-77.26
2022-11-10,"Lennard Riede","DE8009646109770983424","Bar_Werkstatt","DE2460034243995323904","Entertainment","Outgoing",-290.59
2023-06-21,"Lennard Riede","DE8009646109770983424","McDonalds","DE5577110294718296064","Dining","Outgoing",-143.93
2022-08-11,"Lennard Riede","DE8009646109770983424","Bar_Kaschemme","DE8504627595655620608","Entertainment","Outgoing",-245.55
2021-11-25,"Lennard Riede","DE8009646109770983424","Subway","DE1801594024756923392","Dining","Outgoing",-114.89
2023-03-16,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Travel","Ingoing",267.53
2022-06-29,"Lennard Riede","DE8009646109770983424","Commerzbank","DE8391355767380446208","Banking","Outgoing",-2167.98
2020-08-07,"Lennard Riede","DE8009646109770983424","Uber","DE5480146286776289280","Travel","Outgoing",-1445.88
2020-03-28,"Lennard Riede","DE8009646109770983424","Commerzbank","DE8391355767380446208","Banking","Outgoing",-849.41
2020-08-13,"Marta Peregrin","DE5429096016334369792","Lennard Riede","DE8009646109770983424","Dining","Ingoing",191.31
2023-04-08,"Marta Peregrin","DE5429096016334369792","Lennard Riede","DE8009646109770983424","Dining","Ingoing",140.77
2020-11-04,"Lennard Riede","DE8009646109770983424","Zara","DE3199359363643452416","Shopping","Outgoing",-328.95
2020-09-03,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Personal","Ingoing",323.07
2023-03-15,"Lennard Riede","DE8009646109770983424","Rewe","DE9756377452984451072","Groceries","Outgoing",-155.65
2022-10-15,"Lennard Riede","DE8009646109770983424","Bar_Werkstatt","DE2460034243995323904","Entertainment","Outgoing",-179.53
2021-08-09,"Lennard Riede","DE8009646109770983424","ING_DiBa","DE6768383960006758400","Banking","Outgoing",-4986.69
2022-05-10,"Lennard Riede","DE8009646109770983424","Restaurant_Mario","DE1389343446586280960","Dining","Outgoing",-130.08
2022-12-24,"Employer","DE4189877253025769984","Lennard Riede","DE8009646109770983424","Shopping","Ingoing",4381.24
2022-10-27,"Arsenii Vesnovskyi","DE4.413237209199e+18","Lennard Riede","DE8009646109770983424","Groceries","Ingoing",423.77
2022-12-05,"Lennard Riede","DE8009646109770983424","Hotpot Xinjiang","DE1716229070443660032","Dining","Outgoing",-142.73
2020-06-11,"Lennard Riede","DE8009646109770983424","Bar_Kaschemme","DE8504627595655620608","Entertainment","Outgoing",-24.61
2021-05-11,"Marta Peregrin","DE5429096016334369792","Lennard Riede","DE8009646109770983424","Groceries","Ingoing",24.9
2022-11-02,"Lennard Riede","DE8009646109770983424","Zara","DE3199359363643452416","Shopping","Outgoing",-280.44
2023-09-21,"Lennard Riede","DE8009646109770983424","McDonalds","DE5577110294718296064","Dining","Outgoing",-307.28
2023-11-04,"Lennard Riede","DE8009646109770983424","Bar_Kaschemme","DE8504627595655620608","Entertainment","Outgoing",-283.11
2023-07-31,"Lennard Riede","DE8009646109770983424","ING_DiBa","DE6768383960006758400","Banking","Outgoing",-2546.98
2022-05-14,"Lennard Riede","DE8009646109770983424","Sparkasse","DE7709803772391751680","Banking","Outgoing",-1774.29
2022-05-30,"Simon Han","DE7787938415305689088","Lennard Riede","DE8009646109770983424","Dining","Ingoing",77.79
